0,45.3094,43.11376667,26.12773333,34.41116667,22.8543,36.42713333,23.33333333,43.3932,81.7565,15.38923333,36.32733333,60.34933333,56.46706667,10.17963333,10.17963333,0,52.1557,10.27943333,22.2555
45.3094,0,10,19.26146667,52.994,82.13573333,57.2854,18.2635,25.32933333,49.52093333,53.79243333,28.1437,47.7046,9.281433333,3.333333333,7.884233333,0,48.9022,10.57883333,61.67663333
43.11376667,10,0,21.7565,10.87823333,10.57883333,18.16366667,8.483033333,29.41116667,27.92416667,27.04593333,16.76646667,13.21356667,32.83433333,16.66666667,43.8124,0,22.8543,24.4511,25.68863333
26.12773333,19.26146667,21.7565,0,19.06186667,35.82833333,24.2914,16.66666667,12.07583333,13.27343333,34.93013333,20.55886667,11.17763333,24.8503,27.3453,41.97603333,3.3932,20.55886667,44.3513,21.4571
34.41116667,52.994,10.87823333,19.06186667,0,40.07983333,45.80836667,8.582833333,45.88823333,0,77.62476667,52.6148,72.0958,4.291433333,26.66666667,29.84033333,8.582833333,21.2575,18.20356667,59.1018
22.8543,82.13573333,10.57883333,35.82833333,40.07983333,0,71.6567,2.2954,27.0459,22.6547,22.6946,20.75846667,64.5449,4.491033333,7.385233333,0,0,11.27743333,34.1517,65.66866667
36.42713333,57.2854,18.16366667,24.2914,45.80836667,71.6567,0,23.1537,70.13973333,39.22356667,21.6567,88.72256667,11.27743333,21.8563,11.97603333,9.780433333,0,13.07386667,47.1058,46.507
23.33333333,18.2635,8.483033333,16.66666667,8.582833333,2.2954,23.1537,0,10.07983333,75.2495,16.66666667,14.37126667,2.8942,44.11176667,31.23753333,40.11976667,5.828333333,53.5928,19.06186667,11.47703333
43.3932,25.32933333,29.41116667,12.07583333,45.88823333,27.0459,70.13973333,10.07983333,0,50.8982,19.36126667,64.17166667,28.38323333,52.994,10.07983333,12.07583333,36.72653333,22.12176667,33.33333333,22.2555
81.7565,49.52093333,27.92416667,13.27343333,0,22.6547,39.22356667,75.2495,50.8982,0,19.36126667,70.07986667,77.7445,33.33333333,10.57883333,13.27343333,7.884233333,18.02396667,22.4551,56.08783333
15.38923333,53.79243333,27.04593333,34.93013333,77.62476667,22.6946,21.6567,16.66666667,19.36126667,19.36126667,0,22.7545,52.2954,51.23753333,0,6.686633333,23.992,20.25946667,22.0559,7.984033333
36.32733333,28.1437,16.76646667,20.55886667,52.6148,20.75846667,88.72256667,14.37126667,64.17166667,70.07986667,22.7545,0,16.96606667,15.16966667,26.0479,49.20163333,31.4571,10.97803333,44.17166667,21.45706667
60.34933333,47.7046,13.21356667,11.17763333,72.0958,64.5449,11.27743333,2.8942,28.38323333,77.7445,52.2954,16.96606667,0,3.333333333,3.932133333,38.52293333,19.32136667,19.76046667,55.36926667,41.497
56.46706667,9.281433333,32.83433333,24.8503,4.291433333,4.491033333,21.8563,44.11176667,52.994,33.33333333,51.23753333,15.16966667,3.333333333,0,70.31936667,33.33333333,1.8563,18.66266667,10,6.8862
10.17963333,3.333333333,16.66666667,27.3453,26.66666667,7.385233333,11.97603333,31.23753333,10.07983333,10.57883333,0,26.0479,3.932133333,70.31936667,0,21.2575,0,30.33933333,7.984033333,1.996
10.17963333,7.884233333,43.8124,41.97603333,29.84033333,0,9.780433333,40.11976667,12.07583333,13.27343333,6.686633333,49.20163333,38.52293333,33.33333333,21.2575,0,32.33533333,34.59083333,4.191633333,0
0,0,0,3.3932,8.582833333,0,0,5.828333333,36.72653333,7.884233333,23.992,31.4571,19.32136667,1.8563,0,32.33533333,0,3.333333333,52.33533333,36.92613333
52.1557,48.9022,22.8543,20.55886667,21.2575,11.27743333,13.07386667,53.5928,22.12176667,18.02396667,20.25946667,10.97803333,19.76046667,18.66266667,30.33933333,34.59083333,3.333333333,0,10,0.7984
10.27943333,10.57883333,24.4511,44.3513,18.20356667,34.1517,47.1058,19.06186667,33.33333333,22.4551,22.0559,44.17166667,55.36926667,10,7.984033333,4.191633333,52.33533333,10,0,24.1517
22.2555,61.67663333,25.68863333,21.4571,59.1018,65.66866667,46.507,11.47703333,22.2555,56.08783333,7.984033333,21.45706667,41.497,6.8862,1.996,0,36.92613333,0.7984,24.1517,0