100,54.6906,56.88623333,73.87226667,65.58883333,77.1457,63.57286667,76.66666667,56.6068,18.2435,84.61076667,63.67266667,39.65066667,43.53293333,89.82036667,89.82036667,100,47.8443,89.72056667,77.7445
54.6906,100,90,80.73853333,47.006,17.86426667,42.7146,81.7365,74.67066667,50.47906667,46.20756667,71.8563,52.2954,90.718566667,96.666666667,92.115766667,100,51.0978,89.42116667,38.32336667
56.88623333,90,100,78.2435,89.12176667,89.42116667,81.83633333,91.516966667,70.58883333,72.07583333,72.95406667,83.23353333,86.78643333,67.16566667,83.33333333,56.1876,100,77.1457,75.5489,74.31136667
73.87226667,80.73853333,78.2435,100,80.93813333,64.17166667,75.7086,83.33333333,87.92416667,86.72656667,65.06986667,79.44113333,88.82236667,75.1497,72.6547,58.02396667,96.6068,79.44113333,55.6487,78.5429
65.58883333,47.006,89.12176667,80.93813333,100,59.92016667,54.19163333,91.417166667,54.11176667,100,22.37523333,47.3852,27.9042,95.708566667,73.33333333,70.15966667,91.417166667,78.7425,81.79643333,40.8982
77.1457,17.86426667,89.42116667,64.17166667,59.92016667,100,28.3433,97.7046,72.9541,77.3453,77.3054,79.24153333,35.4551,95.508966667,92.614766667,100,100,88.72256667,65.8483,34.33133333
63.57286667,42.7146,81.83633333,75.7086,54.19163333,28.3433,100,76.8463,29.86026667,60.77643333,78.3433,11.27743333,88.72256667,78.1437,88.02396667,90.219566667,100,86.92613333,52.8942,53.493
76.66666667,81.7365,91.516966667,83.33333333,91.417166667,97.7046,76.8463,100,89.92016667,24.7505,83.33333333,85.62873333,97.1058,55.88823333,68.76246667,59.88023333,94.171666667,46.4072,80.93813333,88.52296667
56.6068,74.67066667,70.58883333,87.92416667,54.11176667,72.9541,29.86026667,89.92016667,100,49.1018,80.63873333,35.82833333,71.61676667,47.006,89.92016667,87.92416667,63.27346667,77.87823333,66.66666667,77.7445
18.2435,50.47906667,72.07583333,86.72656667,100,77.3453,60.77643333,24.7505,49.1018,100,80.63873333,29.92013333,22.2555,66.66666667,89.42116667,86.72656667,92.115766667,81.97603333,77.5449,43.91216667
84.61076667,46.20756667,72.95406667,65.06986667,22.37523333,77.3054,78.3433,83.33333333,80.63873333,80.63873333,100,77.2455,47.7046,48.76246667,100,93.313366667,76.008,79.74053333,77.9441,92.015966667
63.67266667,71.8563,83.23353333,79.44113333,47.3852,79.24153333,11.27743333,85.62873333,35.82833333,29.92013333,77.2455,100,83.03393333,84.83033333,73.9521,50.79836667,68.5429,89.02196667,55.82833333,78.54293333
39.65066667,52.2954,86.78643333,88.82236667,27.9042,35.4551,88.72256667,97.1058,71.61676667,22.2555,47.7046,83.03393333,100,96.666666667,96.067866667,61.47706667,80.67863333,80.23953333,44.63073333,58.503
43.53293333,90.718566667,67.16566667,75.1497,95.708566667,95.508966667,78.1437,55.88823333,47.006,66.66666667,48.76246667,84.83033333,96.666666667,100,29.68063333,66.66666667,98.1437,81.33733333,90,93.1138
89.82036667,96.666666667,83.33333333,72.6547,73.33333333,92.614766667,88.02396667,68.76246667,89.92016667,89.42116667,100,73.9521,96.067866667,29.68063333,100,78.7425,100,69.66066667,92.015966667,98.004
89.82036667,92.115766667,56.1876,58.02396667,70.15966667,100,90.219566667,59.88023333,87.92416667,86.72656667,93.313366667,50.79836667,61.47706667,66.66666667,78.7425,100,67.66466667,65.40916667,95.808366667,100
100,100,100,96.6068,91.417166667,100,100,94.171666667,63.27346667,92.115766667,76.008,68.5429,80.67863333,98.1437,100,67.66466667,100,96.666666667,47.66466667,63.07386667
47.8443,51.0978,77.1457,79.44113333,78.7425,88.72256667,86.92613333,46.4072,77.87823333,81.97603333,79.74053333,89.02196667,80.23953333,81.33733333,69.66066667,65.40916667,96.666666667,100,90,99.2016
89.72056667,89.42116667,75.5489,55.6487,81.79643333,65.8483,52.8942,80.93813333,66.66666667,77.5449,77.9441,55.82833333,44.63073333,90,92.015966667,95.808366667,47.66466667,90,100,75.8483
77.7445,38.32336667,74.31136667,78.5429,40.8982,34.33133333,53.493,88.52296667,77.7445,43.91216667,92.015966667,78.54293333,58.503,93.1138,98.004,100,63.07386667,99.2016,75.8483,100