100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.7605,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.2635,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.1916,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7904,79.9401,0,84.7305,90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.3533,86.2275,0,1.7964,77.2455,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.5868,6.8862,0,100,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.497,0,90.4192,0.5988,100,0,0,0,0,0,0,0,0,0,0,0
97.6048,8.6826,0,4.491,0,0,0,80,80.2395,100,0,0,0,0,0,0,0,0,0,0
16.1677,95.509,0,77.2455,94.9102,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
79.3413,75.7485,0.2994,0,90.4192,2.3952,100,0,94.6108,88.3234,0,100,0,0,0,0,0,0,0,0
88.6228,97.006,0,6.5868,83.2335,70.6587,0,0,1.1976,100,79.9401,16.4671,100,0,0,0,0,0,0,0
26.0479,0,0,0,0,0,15.5689,67.3653,100,0,93.7126,0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,50,0,0,0,50,1.7964,70.9581,100,0,0,0,0,0
0,0,89.521,0,65.5689,0,0,65.8683,0,0,0,91.018,79.3413,100,0,100,0,0,0,0
0,0,0,0,0,0,0,0,100,23.6527,5.988,0,0,0,0,89.521,100,0,0,0
77.2455,89.2216,0,0,0,0,0,100,0,1.497,0,0,0,0,0,0,0,100,0,0
0,0,0,4.7904,8.0838,0,91.3174,20.0599,0,0,0,0,79.9401,0,0,0,97.006,0,100,0
0,100,0,0,77.5449,100,67.9641,0,0,18.5629,0,4.491,0,0.1796,0,0,100,0,9.8802,100