100,75.7485,50,7.485,0,25.4491,69.4611,14.3713,37.1257,34,8.6826,19.1617,29.6407,50,60.1796,43.1138,60.7784,43.7126,70,54.491
75.7485,100,58.0838,0,67.9641,63.7725,64.6707,59.8802,67.3653,67,61.6766,0,72.4551,35.3293,30,91.9162,12.5749,31.7365,67.6647,32.3353
50,58.0838,100,5.988,58.0838,38.6228,64.9701,65.8683,66.1677,23,76.9461,67.9641,58.0838,27.5449,0,68.2635,55.0898,0,0,20.0599
7.485,0,5.988,100,0,0,0,0,0,10,17.9641,0,10.1796,10.1796,5.5689,14.3713,10,0,0,7.485
0,67.9641,58.0838,0,100,31.7365,25.4491,74.8503,72.4551,81,61.976,30.2395,81.1377,22.7545,13.4731,59.8802,33.8323,22.1557,63.7725,0
25.4491,63.7725,38.6228,0,31.7365,100,54.491,30,66.1677,17,29.6407,32.6347,33.2335,65.2695,62.2755,50,68.5629,50,61.0778,40.4192
69.4611,64.6707,64.9701,0,25.4491,54.491,100,61.6766,50,71,33.8323,60.1796,100,61.0778,50,94.3114,39.2216,35.9281,35.9281,29.3413
14.3713,59.8802,65.8683,0,74.8503,30,61.6766,100,31.7365,85,46.1078,58.982,55.988,53.5928,27.8443,8.6826,34.1317,10,66.1677,23.6527
37.1257,67.3653,66.1677,0,72.4551,66.1677,50,31.7365,100,62,16.1677,36.5269,100,68.2635,30,92.515,30,23.9521,30.8383,12.5749
34.4311,67.3653,23.9521,10.7784,81.4371,17.0659,71.5569,85.0299,62.5749,100,54.491,69.7605,66.7665,64.3713,10.479,59.8802,2.3952,5.988,66.7665,0
8.6826,61.6766,76.9461,17.9641,61.976,29.6407,33.8323,46.1078,16.1677,54,100,73.0539,23.9521,26.9461,0,34.4311,50,0,37.4252,36.2275
19.1617,0,67.9641,0,30.2395,32.6347,60.1796,58.982,36.5269,69,73.0539,100,66.1677,57.1856,12.8743,37.4252,63.7725,80,33.2335,23.9521
29.6407,72.4551,58.0838,10.1796,81.1377,33.2335,100,55.988,100,66,23.9521,66.1677,100,36.2275,25.1497,74.5509,65.8683,30.2395,60.1796,36.2275
50,35.3293,27.5449,10.1796,22.7545,65.2695,61.0778,53.5928,68.2635,64,26.9461,57.1856,36.2275,100,74.5509,52.6946,57.1856,82.0359,58.3832,85.9281
60.1796,30,0,5.5689,13.4731,62.2755,50,27.8443,30,10,0,12.8743,25.1497,74.5509,100,45.509,55.988,100,73.3533,0
43.1138,91.9162,68.2635,14.3713,59.8802,50,94.3114,8.6826,92.515,59,34.4311,37.4252,74.5509,52.6946,45.509,100,32.9341,28.1437,29.6407,37.4252
60.7784,12.5749,55.0898,10,33.8323,68.5629,39.2216,34.1317,30,2,50,63.7725,65.8683,57.1856,55.988,32.9341,100,91.018,39.2216,63.7725
43.7126,31.7365,0,0,22.1557,50,35.9281,10,23.9521,5,0,80,30.2395,82.0359,100,28.1437,91.018,100,30.5389,63.7725
70,67.6647,0,0,63.7725,61.0778,35.9281,66.1677,30.8383,66,37.4252,33.2335,60.1796,58.3832,73.3533,29.6407,39.2216,30.5389,100,30.5389
54.491,32.3353,20.0599,7.485,0,40.4192,29.3413,23.6527,12.5749,0,36.2275,23.9521,36.2275,85.9281,0,37.4252,63.7725,63.7725,30.5389,100